AVL_INDEP_TIME	SPEED_A	ALPHA	TORQUE_A	POWER	REDFAC	TORQUE_C	POWER_C	P_EFF_ME	BH	FUELCOSP	T_FUEL	P_FUEL	TWI	TWO	TWD	P_AGB	T_OIL	P_OILOF	P_OILCH	PHI	T_INTAKE	P_INTAKE	T_AIR	P_AIR	BLOWBY	P_CRANK	T_EXH_1	T_EXH_2	T_EXH_3	T_EXH_4	T_EXH_D	P_EXH_1	P_EXH_2	P_EXH_3	P_EXH_4	P_EXH_D	TLLKV	TLLKN	PLLKV	PLLKN	LAMBDA	VOL_BAT	AIRCONS	nmot	wped	ThrPos	zwout	InjTim	Knock1	Knock2	Knock3	Knock4	Misfir1	Misfir2	Misfir3	Misfir4	tmot	tans	AirFlow	ECU_u	prist	pristD	FuelCon	lamsoni	lamsbg	InCamA	InCamC	ExCamA	ExCamC	WGA_A	WGA_C	BoostP	BoostD	FlapPosA	FlapPosD	LambdaD	load	Airpress	dA_Alarm	CP_alarm	T_OILOF	T_EXH_5	T_EXH_6	P_EXH_5	P_EXH_6	RunningTime	TIME	DATE	Cycler	lamsoni_w	pans	PC_CoDc	PC_CoDc2	prist_A	TIC_dem	TW_DEM	EE_MEA01	EE_MEA02	EE_MEA03	EE_MEA04	EE_MEA05	EE_MEA06	EE_MEA07	EE_MEA08	EE_MEA09	EE_MEA10	EE_MEA11	EE_MEA12	EE_MEA13	ATL_Speed	T_B1	TWO2	V_D1	T_B1	T_B2	T_DB1	T_DB2	STWATCH1	
	rpm	%	Nm	kW	-	Nm	kW	bar	g/kW.h	kg/h	Cel	bar	Cel	Cel	Cel	bar	Cel	bar	bar	%	Cel	bar	Cel	mbar	l/min	bar	Cel	Cel	Cel	Cel	Cel	bar	bar	bar	bar	bar	Cel	Cel	bar	bar	-			rpm	%	%	degree	ms	degree	degree	degree	degree	-	-	-	-	Cel	Cel	kg/h	V	-	-	l/h	-	-	degree	degree	degree	degree	%	%	mbar	mbar	%	%	-	-	-			Cel	-	-	bar	bar	s	hhmmss	yyyymmdd	-	-	-	p/cm3	p/cm3	-	-	Cel	-	-	-	-	-	-	-	-	-	-	-	-	-	-		Cel	-	Cel	Cel	Cel	Cel	s	
2269.0	6100	100.0	254.39	162.51	0.978	248.75	158.90	15.980	261.69	42.5322	15.0	5.39	65.9	87.7	21.80	0.551	102.3	3.69	0.0104	43.6	23.4	0.026414	24.2	1018.6	0.00	-0.084846	866.5	882.1	**	**	-15.62	0.407859	0.293458	-0.001618	-0.000732	0	108.8	29.6	0.716	0.621	0.974			6099.3	99.90	80.00	14.91	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.10	13.70	200	**	54.80	0.00	0.00	33.62	34.00	18.33	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00436	**	167.71	02:57:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.9	**	57.5	**	57.73	53.70	603765.6	
2270.0	6100	100.0	253.68	162.07	0.979	248.40	158.67	15.937	262.52	42.5491	15.0	5.39	65.9	87.6	21.71	0.544	101.8	3.69	0.0061	45.3	23.7	0.018924	23.1	1018.6	0.00	-0.084922	866.8	880.7	**	**	-13.94	0.406804	0.292743	-0.001618	-0.000732	0	107.0	30.2	0.714	0.619	0.971			6100.3	99.90	80.00	14.73	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.71	608.43	13.72	199	**	54.81	0.00	0.00	33.70	34.00	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00438	**	167.74	02:59:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.7	**	57.2	**	57.53	53.64	603865.6	
2271.0	6100	100.0	253.24	161.80	0.980	248.10	158.49	15.910	263.47	42.6296	15.0	5.39	65.8	87.5	21.69	0.537	101.9	3.68	0.0061	42.7	24.1	0.016551	22.8	1018.6	0.00	-0.084950	867.2	880.8	**	**	-13.63	0.406312	0.292335	-0.001618	-0.000732	0	106.7	30.1	0.713	0.618	0.969			6100.4	99.90	80.00	14.44	3.20	0.00	0.00	0.00	-0.45	0	0	0	0	81.00	32.00	606.33	13.71	200	**	54.82	0.00	0.00	33.70	34.12	18.40	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00385	**	167.77	03:00:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.6	**	56.9	**	57.40	53.59	603965.6	
2272.0	6100	100.0	253.83	162.19	0.988	250.82	160.22	15.948	262.68	42.6046	15.0	5.39	65.8	87.5	21.72	0.537	101.8	3.69	0.0061	47.9	26.3	0.014437	24.4	1018.7	0.00	-0.084811	867.4	883.1	**	**	-15.79	0.407216	0.293043	-0.001618	-0.000732	0	107.8	29.3	0.714	0.619	0.971			6099.0	99.90	80.00	14.71	3.20	0.00	0.00	-0.36	0.00	0	0	0	0	81.00	31.00	605.71	13.72	200	**	54.82	0.00	0.00	33.84	34.12	18.29	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	167.79	03:02:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	56.6	**	57.28	53.50	604065.6	
2273.0	6100	100.0	252.95	161.62	0.989	250.13	159.78	15.893	262.71	42.4512	15.0	5.39	65.9	87.6	21.75	0.544	102.1	3.69	0.0111	46.8	26.7	0.021199	26.7	1018.6	0.00	-0.083344	867.2	881.9	**	**	-14.73	0.405490	0.291577	-0.001618	-0.000798	0	111.1	30.8	0.714	0.619	0.971			6099.6	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.29	13.72	199	**	54.85	0.00	0.00	33.60	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	167.82	03:04:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.7	**	57.42	53.52	604165.6	
2274.0	6100	100.0	252.83	161.56	0.989	250.15	159.80	15.887	262.88	42.4666	15.0	5.39	65.9	87.6	21.76	0.548	102.3	3.68	0.0144	48.1	26.6	0.027760	27.2	1018.6	0.00	-0.081653	866.6	881.4	**	**	-14.86	0.405287	0.291497	-0.001618	-0.000813	0	112.9	30.2	0.714	0.619	0.971			6098.9	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.90	13.72	200	**	54.85	0.00	0.00	33.66	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	167.85	03:05:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.1	**	57.56	53.67	604265.6	
2275.0	6100	100.0	253.77	162.04	0.987	250.43	159.97	15.934	261.87	42.4460	15.0	5.39	65.9	87.7	21.80	0.551	102.3	3.69	0.0170	48.9	25.9	0.030073	27.8	1018.6	0.00	-0.082456	865.5	882.3	**	**	-16.80	0.406619	0.292574	-0.001618	-0.000757	0	113.6	29.7	0.716	0.621	0.974			6100.3	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.29	13.69	201	**	54.81	0.00	0.00	33.54	34.00	18.22	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	167.88	03:07:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.4	**	57.62	53.86	604365.6	
2276.0	6100	100.0	252.88	161.52	0.989	250.02	159.71	15.883	262.94	42.4714	15.0	5.39	65.9	87.7	21.79	0.552	102.4	3.69	0.0183	48.3	26.5	0.033116	27.9	1018.6	0.00	-0.082656	865.2	880.4	**	**	-15.16	0.405237	0.291489	-0.001618	-0.000732	0	114.0	30.1	0.714	0.619	0.971			6098.8	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.10	13.69	200	**	54.82	0.00	0.00	33.55	34.00	18.34	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00389	**	167.91	03:09:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.1	**	57.7	**	57.75	53.99	604465.6	
2277.0	6100	100.0	252.99	161.62	0.988	249.98	159.68	15.893	263.10	42.5236	15.0	5.39	65.9	87.7	21.79	0.553	102.4	3.69	0.0183	47.7	26.3	0.033964	28.3	1018.5	0.00	-0.082646	865.0	880.5	**	**	-15.48	0.405702	0.291858	-0.001618	-0.000732	0	113.3	30.0	0.714	0.619	0.971			6100.6	99.90	80.00	14.69	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.71	13.69	200	**	54.84	0.00	0.00	33.71	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00430	**	167.93	03:10:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.1	**	57.9	**	57.87	54.12	604565.6	
2278.0	6100	100.0	253.02	161.63	0.979	247.71	158.24	15.894	262.75	42.4731	15.0	5.39	65.9	87.7	21.78	0.554	102.4	3.69	0.0185	42.2	23.9	0.035479	28.4	1018.4	0.00	-0.082569	864.7	879.5	**	**	-14.84	0.405547	0.291723	-0.001618	-0.000732	0	113.1	30.1	0.715	0.619	0.971			6099.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	610.62	13.70	200	**	54.86	0.00	0.00	33.67	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00439	**	167.96	03:12:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		86.1	**	58.0	**	57.99	54.25	604665.6	
2279.0	6100	100.0	254.01	162.27	0.979	248.68	158.85	15.957	262.05	42.5342	15.0	5.39	65.9	87.6	21.77	0.546	102.3	3.69	0.0095	45.4	23.6	0.024355	23.7	1018.5	0.00	-0.085479	865.9	881.1	**	**	-15.31	0.407541	0.293356	-0.001618	-0.000659	0	107.8	29.5	0.715	0.619	0.972			6100.9	99.90	80.00	14.64	3.20	-0.90	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.29	13.71	201	**	54.89	0.00	0.00	33.70	34.00	18.31	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00451	**	167.99	03:14:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.8	**	57.7	**	57.87	54.32	604765.6	
2280.0	6100	100.0	253.52	161.93	0.979	248.24	158.57	15.924	263.03	42.5821	15.0	5.39	65.8	87.5	21.71	0.539	102.0	3.69	0.0061	43.4	23.9	0.018484	23.6	1018.4	0.00	-0.084954	866.5	880.2	**	**	-13.72	0.406880	0.292772	-0.001618	-0.000706	0	106.7	30.6	0.715	0.620	0.971			6099.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	611.95	13.73	200	**	54.91	0.00	0.00	33.77	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00456	**	168.02	03:15:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.6	**	57.3	**	57.73	54.21	604865.6	
2281.0	6100	100.0	253.94	162.21	0.989	251.14	160.43	15.950	261.63	42.4436	15.0	5.39	65.8	87.5	21.72	0.539	101.7	3.69	0.0093	46.5	26.8	0.018360	25.9	1018.4	0.00	-0.084382	866.3	881.5	**	**	-15.19	0.407026	0.292937	-0.001618	-0.000732	0	109.2	30.0	0.716	0.621	0.973			6100.0	99.90	80.00	14.73	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.71	607.10	13.70	199	**	54.88	0.00	0.00	33.60	34.00	18.28	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00437	**	168.04	03:17:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.7	**	57.1	**	57.68	54.07	604965.6	
2282.0	6100	100.0	252.65	161.45	0.989	250.02	159.71	15.876	263.45	42.5274	15.0	5.39	65.9	87.7	21.75	0.546	102.1	3.69	0.0134	47.3	26.7	0.027150	27.3	1018.4	0.00	-0.081602	866.7	881.7	**	**	-14.96	0.405304	0.291439	-0.001618	-0.000732	0	112.3	30.0	0.713	0.617	0.970			6099.7	99.90	80.00	14.62	3.20	0.00	-0.54	0.00	0.00	0	0	0	0	81.00	31.29	606.38	13.71	200	**	54.86	0.00	0.00	33.86	34.12	18.11	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00436	**	168.07	03:19:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.5	**	57.85	54.08	605065.6	
2283.0	6100	100.0	253.83	162.16	0.988	250.75	160.18	15.945	261.71	42.4468	15.0	5.39	65.9	87.7	21.78	0.549	102.5	3.69	0.0146	48.7	26.1	0.028752	27.8	1018.5	0.00	-0.081878	865.8	882.2	**	**	-16.36	0.406751	0.292587	-0.001618	-0.000732	0	112.4	29.9	0.717	0.622	0.974			6101.7	99.90	79.99	14.98	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	607.29	13.69	202	**	54.80	0.00	0.00	33.52	34.00	18.41	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00452	**	168.10	03:20:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		86.0	**	57.6	**	57.97	54.19	605165.6	
2284.0	6100	100.0	253.01	161.67	0.989	250.24	159.85	15.897	263.05	42.5307	15.0	5.39	65.9	87.7	21.77	0.550	102.4	3.69	0.0159	47.9	26.5	0.031789	28.1	1018.4	0.00	-0.082358	865.6	880.6	**	**	-15.06	0.405799	0.291977	-0.001618	-0.000768	0	112.4	30.1	0.714	0.619	0.971			6099.3	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.10	13.71	200	**	54.78	0.00	0.00	33.68	34.00	18.30	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00456	**	168.13	03:22:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		86.0	**	57.9	**	58.07	54.31	605265.6	
2285.0	6100	100.0	252.63	161.26	0.988	249.41	159.32	15.857	263.41	42.4501	15.0	5.39	65.9	87.7	21.75	0.551	102.3	3.69	0.0171	48.5	26.2	0.034351	28.4	1018.5	0.00	-0.082075	865.1	879.4	**	**	-14.35	0.404918	0.291191	-0.001618	-0.000735	0	113.4	30.1	0.713	0.618	0.970			6100.6	99.90	80.00	14.32	3.20	0.00	-0.43	0.00	0.00	0	0	0	0	81.00	32.00	605.95	13.69	199	**	54.91	0.00	0.00	33.83	34.19	18.34	18.50	**	**	1.65	1.65	0.00	0.00	0.97	**	**			**	**	**	-0.00415	**	168.16	03:24:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		86.0	**	58.1	**	58.18	54.41	605365.6	
2286.0	6100	100.0	254.31	162.45	0.978	248.81	158.94	15.974	261.51	42.4720	15.0	5.39	65.9	87.6	21.78	0.545	102.0	3.69	0.0097	45.0	23.4	0.025264	24.2	1018.4	0.00	-0.085247	866.4	882.1	**	**	-15.69	0.407738	0.293403	-0.001618	-0.000732	0	108.0	29.5	0.716	0.620	0.975			6097.6	99.90	80.00	14.82	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.67	13.70	199	**	54.86	0.00	0.00	33.61	34.00	18.32	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00439	**	168.18	03:25:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.8	**	57.7	**	58.09	54.48	605465.6	
2287.0	6100	100.0	253.45	161.88	0.988	250.28	159.87	15.918	262.66	42.5166	15.0	5.39	65.8	87.5	21.72	0.538	101.9	3.69	0.0061	48.0	26.2	0.019214	23.2	1018.4	0.00	-0.085287	867.1	880.7	**	**	-13.54	0.406859	0.292607	-0.001618	-0.000732	0	106.7	30.6	0.715	0.619	0.971			6099.9	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.00	13.71	199	**	54.87	0.00	0.00	33.73	34.00	18.25	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00415	**	168.21	03:27:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.6	**	57.3	**	57.93	54.36	605565.6	
2288.0	6100	100.0	253.58	162.00	0.980	248.64	158.83	15.930	262.68	42.5575	15.0	5.39	65.9	87.6	21.71	0.543	102.0	3.69	0.0110	43.2	24.3	0.023642	26.4	1018.4	0.00	-0.083632	866.8	881.2	**	**	-14.32	0.406648	0.292574	-0.001618	-0.000732	0	109.7	30.1	0.716	0.620	0.971			6098.8	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	611.81	13.69	201	**	54.82	0.00	0.00	33.70	34.00	18.15	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00403	**	168.24	03:29:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.8	**	57.4	**	57.99	54.25	605665.6	
2289.0	6100	100.0	254.55	162.64	0.979	249.24	159.21	15.993	261.47	42.5074	15.0	5.39	65.8	87.6	21.76	0.538	101.9	3.69	0.0057	43.7	23.7	0.018057	23.1	1018.4	0.00	-0.086233	867.2	882.8	**	**	-15.56	0.408366	0.293978	-0.001618	-0.000732	0	106.9	29.4	0.717	0.621	0.974			6099.6	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.43	13.69	199	**	54.85	0.00	0.00	33.81	34.00	18.42	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00373	**	168.27	03:30:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.7	**	57.1	**	57.86	54.21	605765.6	
2290.0	6100	100.0	253.62	162.00	0.984	249.66	159.48	15.930	262.80	42.5668	15.0	5.39	65.8	87.5	21.71	0.535	101.7	3.69	0.0049	47.4	25.2	0.014576	23.3	1018.4	0.00	-0.085976	867.4	881.4	**	**	-13.96	0.406768	0.292687	-0.001618	-0.000732	0	106.3	31.0	0.716	0.621	0.971			6099.1	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	608.00	13.71	201	**	54.87	0.00	0.00	33.71	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.29	03:32:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.6	**	56.8	**	57.71	54.06	605865.6	
2291.0	6100	100.0	252.95	161.60	0.990	250.34	159.91	15.891	262.89	42.4761	15.0	5.39	65.9	87.6	21.72	0.541	101.9	3.70	0.0112	47.7	26.7	0.020998	26.7	1018.3	0.00	-0.083447	866.3	881.1	**	**	-14.82	0.405631	0.291689	-0.001618	-0.000740	0	111.5	30.0	0.714	0.619	0.971			6099.3	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	609.38	13.70	201	**	54.87	0.00	0.00	33.61	34.00	18.26	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.32	03:34:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	56.9	**	57.72	53.96	605965.6	
2292.0	6100	100.0	253.75	162.06	0.988	250.68	160.13	15.936	261.72	42.4171	15.0	5.39	65.9	87.7	21.82	0.547	102.2	3.71	0.0144	48.4	26.2	0.027376	27.4	1018.3	0.00	-0.082259	865.8	882.6	**	**	-16.76	0.406691	0.292688	-0.001618	-0.000736	0	112.7	29.8	0.717	0.622	0.975			6101.4	99.90	80.00	15.00	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.52	13.70	199	**	54.77	0.00	0.00	33.69	34.00	18.23	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.35	03:35:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.3	**	57.86	54.01	606065.6	
2293.0	6100	100.0	253.76	162.08	0.989	250.82	160.22	15.938	261.58	42.3969	15.0	5.39	65.8	87.6	21.81	0.547	102.1	3.71	0.0160	47.7	26.4	0.029710	28.2	1018.3	0.00	-0.082227	865.6	882.2	**	**	-16.61	0.406909	0.292825	-0.001618	-0.000744	0	112.7	29.9	0.717	0.622	0.974			6099.1	99.90	80.00	14.98	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	609.10	13.71	202	**	54.79	0.00	0.00	33.59	33.98	18.48	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.38	03:37:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.4	**	57.97	54.13	606165.6	
2294.0	6100	100.0	252.80	161.48	0.989	249.91	159.64	15.879	263.07	42.4827	15.0	5.39	65.9	87.7	21.76	0.550	102.4	3.71	0.0170	48.0	26.4	0.031638	28.0	1018.3	0.00	-0.083090	865.7	880.2	**	**	-14.40	0.405735	0.291795	-0.001618	-0.000732	0	113.0	30.0	0.715	0.619	0.971			6100.0	99.90	80.00	14.58	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.90	13.71	200	**	54.89	0.00	0.00	33.61	34.00	18.38	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00403	**	168.41	03:39:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		86.0	**	57.6	**	58.03	54.24	606265.6	
2295.0	6100	100.0	254.07	162.29	0.978	248.58	158.79	15.958	261.66	42.4553	15.0	5.39	65.9	87.7	21.78	0.550	102.3	3.70	0.0149	43.0	23.6	0.031601	26.4	1018.3	0.00	-0.084683	865.6	880.3	**	**	-14.75	0.406959	0.292901	-0.001618	-0.000732	0	110.3	29.8	0.717	0.621	0.973			6100.6	99.90	80.00	14.76	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.38	610.33	13.68	202	**	54.88	0.00	0.00	33.73	34.00	18.37	18.50	**	**	1.65	1.66	0.00	0.00	0.98	**	**			**	**	**	-0.00418	**	168.43	03:40:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.9	**	57.8	**	58.11	54.37	606365.6	
2296.0	6100	100.0	254.46	162.55	0.980	249.28	159.24	15.984	261.41	42.4922	15.0	5.39	65.8	87.6	21.76	0.540	102.1	3.71	0.0083	44.9	23.8	0.021596	23.4	1018.2	0.00	-0.086225	865.9	881.5	**	**	-15.61	0.408120	0.293659	-0.001618	-0.000732	0	107.5	29.8	0.718	0.622	0.974			6100.5	99.90	80.00	14.91	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	31.00	608.43	13.73	199	**	54.88	0.00	0.00	33.58	34.00	18.29	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00410	**	168.46	03:42:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	57.3	**	57.93	54.37	606465.6	
2297.0	6100	100.0	253.74	162.07	0.980	248.57	158.78	15.937	262.84	42.5995	15.0	5.39	65.9	87.6	21.70	0.536	101.6	3.70	0.0061	42.8	24.0	0.017512	22.6	1018.2	0.00	-0.086274	866.9	880.4	**	**	-13.47	0.407120	0.292796	-0.001618	-0.000732	0	106.7	30.1	0.715	0.619	0.971			6101.0	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.05	13.74	201	**	54.89	0.00	0.00	33.66	34.00	18.62	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00379	**	168.49	03:44:05	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33332		85.7	**	57.0	**	57.78	54.23	606565.6	
2298.0	6100	100.0	253.55	162.00	0.988	250.63	160.10	15.930	262.69	42.5465	15.0	5.39	65.8	87.5	21.72	0.534	101.8	3.70	0.0056	48.4	26.2	0.014586	23.3	1018.3	0.00	-0.086168	867.3	881.3	**	**	-13.95	0.406950	0.292767	-0.001618	-0.000732	0	107.3	30.0	0.715	0.619	0.971			6100.9	99.90	80.00	14.53	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	606.48	13.72	200	**	54.94	0.00	0.00	33.59	34.00	18.14	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.52	03:45:45	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.6	**	56.8	**	57.64	54.07	606665.6	
2299.0	6100	100.0	253.65	162.01	0.980	248.49	158.73	15.931	262.90	42.5934	15.0	5.39	65.8	87.5	21.75	0.539	102.0	3.70	0.0110	42.6	24.1	0.020127	25.7	1018.2	0.00	-0.084034	867.5	882.1	**	**	-14.66	0.406818	0.292851	-0.001618	-0.000732	0	109.4	30.1	0.715	0.619	0.971			6101.5	99.90	80.00	14.62	3.20	0.00	0.00	0.00	0.00	0	0	0	0	81.00	32.00	607.10	13.69	200	**	54.91	0.00	0.00	33.53	34.00	18.33	18.50	**	**	1.65	1.65	0.00	0.00	0.98	**	**			**	**	**	-0.00366	**	168.54	03:47:25	2019-10-07	2	**	**	**	**	**	30.00	60.0	**	**	**	**	**	**	**	**	**	**	**	**	**	-33331		85.8	**	56.7	**	57.71	54.00	606765.6	
